date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:31:17	3707783/3707783	---MCZ	200	added ('OK')	text/html	etag:%22389387-5603b0737fd00;53a5170583747-gzip%22	https://www.w3.org/TR/html5/idl-index.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html5/idl-index.html	(from https://www.w3.org/TR/html5/)
15:31:18	3236219/3236219	---MCZ	200	added ('OK')	text/html	etag:%2231617b-5603b0737fd00;53a5170583747-gzip%22	https://www.w3.org/TR/html5/references.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html5/references.html	(from https://www.w3.org/TR/html5/)
15:31:19	3196391/3196391	---MCZ	200	added ('OK')	text/html	etag:%2230c5e7-5603b0737fd00;53a5170583747-gzip%22	https://www.w3.org/TR/html5/changes.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html5/changes.html	(from https://www.w3.org/TR/html5/)
15:31:20	7465/7465	---M-Z	200	added ('OK')	application/javascript	etag:%221d29-564750deadbc0-gzip%22	https://www.w3.org/scripts/TR/2016/fixup.js	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/scripts/TR/2016/fixup.js	(from https://www.w3.org/TR/html5/)
15:31:26	3202260/3202260	---MCZ	200	added ('OK')	text/html	etag:%2230dcd4-5603b0737fd00;53a5170583747-gzip%22	https://www.w3.org/TR/html5/acknowledgements.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html5/acknowledgements.html	(from https://www.w3.org/TR/html5/)
15:32:03	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:03%20GMT	http://www.w3.org/TR/2002/REC-xhtml1-20020801	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2002/REC-xhtml1-20020801.139.delayed	(from http://www.w3.org/TR/xhtml1/)
15:32:03	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:03%20GMT	http://www.w3.org/TR/2000/REC-xhtml1-20000126	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2000/REC-xhtml1-20000126.13a.delayed	(from http://www.w3.org/TR/xhtml1/)
15:32:04	71576/71576	---M-Z	200	added ('OK')	text/html	etag:%2211798-55a8dca365440-gzip%22	http://www.w3.org/TR/2002/REC-xhtml1-20020801/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2002/REC-xhtml1-20020801/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:04	91562/91562	---M-Z	200	added ('OK')	text/html	etag:%22165aa-3a726d575e080;50c0ef0e26e80-gzip%22	http://www.w3.org/TR/xhtml1/xhtml1-diff.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/xhtml1-diff.html	(from http://www.w3.org/TR/xhtml1/)
15:32:04	55968/55968	---M-Z	200	added ('OK')	text/html	etag:%22daa0-55a8dc1bf94c0-gzip%22	http://www.w3.org/TR/2000/REC-xhtml1-20000126/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2000/REC-xhtml1-20000126/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:05	261/261	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:04%20GMT	http://www.w3.org/2002/08/REC-xhtml1-20020801-errata	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/2002/08/REC-xhtml1-20020801-errata.13c.delayed	(from http://www.w3.org/TR/xhtml1/)
15:32:05	1589/1589	---M-Z	200	added ('OK')	text/html	etag:%22635-3a7164a4fe100-gzip%22	http://www.w3.org/2002/08/REC-xhtml1-20020801-errata/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/2002/08/REC-xhtml1-20020801-errata/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:05	18133/18133	---M-Z	200	added ('OK')	text/html	etag:%2246d5-3de62e61db5c0;5293f89323240-gzip%22	http://www.w3.org/MarkUp/translations	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/MarkUp/translations.html	(from http://www.w3.org/TR/xhtml1/)
15:32:05	14438/14438	---M-Z	200	added ('OK')	text/html	etag:%223866-3a726d575e080;50c0ef0e26e80-gzip%22	http://www.w3.org/TR/xhtml1/Cover.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/Cover.html	(from http://www.w3.org/TR/xhtml1/)
15:32:25	115369/115369	---M--	200	added ('OK')	application/pdf	etag:%221c2a9-3a726d575e080;50c0ef0e26e80%22	http://www.w3.org/TR/xhtml1/xhtml1.pdf	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/xhtml1.pdf	(from http://www.w3.org/TR/xhtml1/)
15:32:25	10960/10960	---M-Z	200	added ('OK')	text/html	etag:%222ad0-3a702ebcd3780;561f8dd1d4d82-gzip%22	http://www.w3.org/Consortium/Legal/ipr-notice-20000612	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/Consortium/Legal/ipr-notice-20000612.html	(from http://www.w3.org/TR/xhtml1/)
15:32:25	4715/4715	---M-Z	200	added ('OK')	text/html	etag:%22126b-399df5495eb80;561f8dcc1b9db-gzip%22	http://www.w3.org/Consortium/Legal/copyright-documents-19990405	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/Consortium/Legal/copyright-documents-19990405.html	(from http://www.w3.org/TR/xhtml1/)
15:32:26	4259/4259	---M-Z	200	added ('OK')	text/html	etag:%2210a3-399df529e6140;561f8dd1d4d82-gzip%22	http://www.w3.org/Consortium/Legal/copyright-software-19980720	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/Consortium/Legal/copyright-software-19980720.html	(from http://www.w3.org/TR/xhtml1/)
15:32:26	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:26%20GMT	http://www.lcs.mit.edu/	C:/Users/planet/Desktop/PERSONAL/CV/www.lcs.mit.edu/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:27	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:26%20GMT	http://www.w3.org/MarkUp/Activity	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/MarkUp/Activity.146.delayed	(from http://www.w3.org/TR/xhtml1/)
15:32:27	6908/6908	---M-Z	200	added ('OK')	text/html	etag:%221afc-4ed408641ed40-gzip%22	http://www.w3.org/html/Activity.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/html/Activity.html	(from http://www.w3.org/TR/xhtml1/)
15:32:28	291/291	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:28%20GMT	http://www.inria.fr/	C:/Users/planet/Desktop/PERSONAL/CV/www.inria.fr/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:28	20628/20628	---M-Z	200	added ('OK')	text/html	etag:%225094-3a8ebe00f1e00;3d76d9a1b00c0-gzip%22	http://www.w3.org/MarkUp/2000/Charter	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/MarkUp/2000/Charter.html	(from http://www.w3.org/TR/xhtml1/)
15:32:29	41569/41569	---M--	200	added ('OK')	text/html	etag:%221dd1clh:1bfbol7tg%22	http://lists.w3.org/Archives/Public/www-html-editor/	C:/Users/planet/Desktop/PERSONAL/CV/lists.w3.org/Archives/Public/www-html-editor/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:30	3035/3035	---M-Z	200	added ('OK')	text/html	etag:%22bdb-3a96b030e5e00;5288c149e3b80-gzip%22	http://www.w3.org/2002/07/HTML-IPR	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/2002/07/HTML-IPR.html	(from http://www.w3.org/TR/xhtml1/)
15:32:31	90184/90184	---M--	200	added ('OK')	text/html	etag:%2220n1qo:1c1imu5bo%22	http://lists.w3.org/Archives/Public/www-html/	C:/Users/planet/Desktop/PERSONAL/CV/lists.w3.org/Archives/Public/www-html/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:36	223513/223513	---M--	200	added ('OK')	application/postscript	etag:%2236919-3a72ac59d0900;50c0ef0e26e80%22	http://www.w3.org/TR/xhtml1/xhtml1.ps	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/xhtml1.ps	(from http://www.w3.org/TR/xhtml1/)
15:32:36	328/328	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2007:59:31%20GMT	http://www.w3.org/TR	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR.14a.delayed	(from http://www.w3.org/TR/xhtml1/)
15:32:36	1530/1530	---M--	307	error ('Temporary%20Redirect')	text/html	date:Sat,%2003%20Mar%202018%2020:32:36%20GMT	http://www.w3.org/MarkUp/Group/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/MarkUp/Group/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html		http://cgi.w3.org/MemberAccess/	C:/Users/planet/Desktop/PERSONAL/CV/cgi.w3.org/MemberAccess/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:37	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:32:37%20GMT	http://www.w3.org/TR/REC-xml	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-xml.14b.delayed	(from http://www.w3.org/TR/xhtml1/)
15:32:38	106099/106099	---M-Z	200	added ('OK')	text/html	etag:%2219e73-339220b74b080;50c0b343ade00-gzip%22	http://www.w3.org/TR/REC-DOM-Level-1/level-one-core.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-DOM-Level-1/level-one-core.html	(from http://www.w3.org/TR/xhtml1/)
15:32:38	219856/219856	---M-Z	200	added ('OK')	text/html	etag:%2235ad0-55a8defe1e240;50c0f0f66ee80-gzip%22	http://www.w3.org/TR/REC-xml/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-xml/index.html	(from http://www.w3.org/TR/xhtml1/)
15:32:40	71576/71576	---M-Z	200	added ('OK')	text/html	etag:%2211798-55a8dca365440;50c0ef0e26e80-gzip%22	http://www.w3.org/TR/xhtml1/Overview.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/Overview.html	(from http://www.w3.org/TR/xhtml1/)
15:32:42	232192/232192	---M--	200	added ('OK')	application/gzip	etag:%2238b00-3a72ac59d0900;50c0ef0e26e80%22	http://www.w3.org/TR/xhtml1/xhtml1.tgz	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/xhtml1.gzip	(from http://www.w3.org/TR/xhtml1/)
15:32:43	255486/255486	---M--	200	added ('OK')	application/zip	etag:%223e5fe-3a72ac59d0900;50c0ef0e26e80%22	http://www.w3.org/TR/xhtml1/xhtml1.zip	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/xhtml1.zip	(from http://www.w3.org/TR/xhtml1/)
15:32:56	25472/25472	---M-Z	200	added ('OK')	application/xml-dtd	etag:%221a71-45718158964c0;c7-45a3e43095580%22	http://www.w3.org/TR/xhtml1/DTD/xhtml1-strict.dtd	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/DTD/xhtml1-strict.dtd	(from http://www.w3.org/TR/xhtml1/)
15:32:56	260921/260921	---M-Z	200	added ('OK')	text/html	etag:%223fb39-3a72ac59d0900;50c0ef0e26e80-gzip%22	http://www.w3.org/TR/xhtml1/dtds.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/dtds.html	(from http://www.w3.org/TR/xhtml1/)
15:33:11	32111/32111	---M-Z	200	added ('OK')	application/xml-dtd	etag:%221fb7-45718158964c0;d9-4571e771f0680%22	http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd	(from http://www.w3.org/TR/xhtml1/)
15:33:27	32949/32949	---M-Z	200	added ('OK')	application/xml-dtd	etag:%222044-45718158964c0;cd-45a3e43095580%22	http://www.w3.org/TR/xhtml1/DTD/xhtml1-frameset.dtd	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/DTD/xhtml1-frameset.dtd	(from http://www.w3.org/TR/xhtml1/)
15:33:42	11775/11775	---M-Z	200	added ('OK')	application/xml-external-parsed-entity	etag:%22843-45718158964c0;c7-45a3e20d2ca00%22	http://www.w3.org/TR/xhtml1/DTD/xhtml-lat1.ent	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/DTD/xhtml-lat1.ent	(from http://www.w3.org/TR/xhtml1/)
15:33:57	4131/4131	---M-Z	200	added ('OK')	application/xml-external-parsed-entity	etag:%22553-45718158964c0;d0-45a3e20d2ca00%22	http://www.w3.org/TR/xhtml1/DTD/xhtml-special.ent	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/DTD/xhtml-special.ent	(from http://www.w3.org/TR/xhtml1/)
15:34:13	13848/13848	---M-Z	200	added ('OK')	application/xml-external-parsed-entity	etag:%22d9d-45718158964c0;cd-45a3e20d2ca00%22	http://www.w3.org/TR/xhtml1/DTD/xhtml-symbol.ent	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml1/DTD/xhtml-symbol.ent	(from http://www.w3.org/TR/xhtml1/)
15:34:13	32662/32662	---M-Z	200	added ('OK')	text/html	etag:%227f96-35c73ef8b2500;50c0ca7afa400-gzip%22	http://www.w3.org/TR/html4/types.html	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html4/types.html	(from http://www.w3.org/TR/xhtml1/)
15:34:13	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:13%20GMT	http://www.w3.org/TR/1998/REC-CSS2-19980512	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1998/REC-CSS2-19980512.156.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:14	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:14%20GMT	http://www.w3.org/TR/REC-CSS2	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-CSS2.157.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:14	56305/56305	---M-Z	200	added ('OK')	text/html	etag:%22dbf1-55a8dbe59d480-gzip%22	http://www.w3.org/TR/1998/REC-CSS2-19980512/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1998/REC-CSS2-19980512/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:14	56305/56305	---M-Z	200	added ('OK')	text/html	etag:%22dbf1-55a8dbe59d480-gzip%22	http://www.w3.org/TR/REC-CSS2/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-CSS2/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:14	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:14%20GMT	http://www.w3.org/TR/1998/REC-DOM-Level-1-19981001	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1998/REC-DOM-Level-1-19981001.158.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:15	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:14%20GMT	http://www.w3.org/TR/REC-DOM-Level-1	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-DOM-Level-1.159.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:15	8559/8559	---M-Z	200	added ('OK')	text/html	etag:%22216f-55a8dbe59d480-gzip%22	http://www.w3.org/TR/1998/REC-DOM-Level-1-19981001/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1998/REC-DOM-Level-1-19981001/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:15	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:15%20GMT	http://www.w3.org/TR/2000/REC-DOM-Level-2-Core-20001113	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2000/REC-DOM-Level-2-Core-20001113.15a.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:15	8559/8559	---M-Z	200	added ('OK')	text/html	etag:%22216f-55a8dbe59d480-gzip%22	http://www.w3.org/TR/REC-DOM-Level-1/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/REC-DOM-Level-1/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:15	7865/7865	---M-Z	200	added ('OK')	text/html	etag:%221eb9-55a8dc191ce00-gzip%22	http://www.w3.org/TR/2000/REC-DOM-Level-2-Core-20001113/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2000/REC-DOM-Level-2-Core-20001113/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:16	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:16%20GMT	http://www.w3.org/TR/DOM-Level-2-Core	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/DOM-Level-2-Core.15b.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:16	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:16%20GMT	http://www.w3.org/TR/1999/REC-html401-19991224	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1999/REC-html401-19991224.15c.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:16	7865/7865	---M-Z	200	added ('OK')	text/html	etag:%221eb9-55a8dc191ce00-gzip%22	http://www.w3.org/TR/DOM-Level-2-Core/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/DOM-Level-2-Core/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:16	237/237	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:16%20GMT	http://www.w3.org/TR/html401	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html401.15d.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:17	54606/54606	---M-Z	200	added ('OK')	text/html	etag:%22d54e-55a8dbef26b00-gzip%22	http://www.w3.org/TR/1999/REC-html401-19991224/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1999/REC-html401-19991224/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:17	72932/72932	---M-Z	200	added ('OK')	text/plain	etag:%2211ce4-304335c267780-gzip%22	http://www.ietf.org/rfc/rfc2045.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc2045.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:18	54606/54606	---M-Z	200	added ('OK')	text/html	etag:%22d54e-55a8dbef26b00-gzip%22	http://www.w3.org/TR/html401/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/html401/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:18	4723/4723	---M-Z	200	added ('OK')	text/plain	etag:%221273-30d8e3290cec0-gzip%22	http://www.ietf.org/rfc/rfc2119.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc2119.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:20	32143/32143	---M-Z	200	added ('OK')	text/plain	etag:%227d8f-3331e9c277900-gzip%22	http://www.ietf.org/rfc/rfc2376.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc2376.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:20	16135/16135	---M-Z	200	added ('OK')	text/plain	etag:%223f07-369f187b5b7c0-gzip%22	http://www.ietf.org/rfc/rfc2854.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc2854.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:20	105854/105854	---M-Z	200	added ('OK')	text/plain	etag:%2219d7e-304335cbf0e00-gzip%22	http://www.ietf.org/rfc/rfc2046.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc2046.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:21	84503/84503	---M-Z	200	added ('OK')	text/plain	etag:%2214a17-335b3dcdcadc0-gzip%22	http://www.ietf.org/rfc/rfc2396.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc2396.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:22	26522/26522	---M-Z	200	added ('OK')	text/plain	etag:%22679a-37bc9f64cc040-gzip%22	http://www.ietf.org/rfc/rfc3066.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc3066.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:22	16750/16750	---M-Z	200	added ('OK')	text/plain	etag:%22416e-3992d9c0fef40-gzip%22	http://www.ietf.org/rfc/rfc3236.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc3236.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:22	86011/86011	---M-Z	200	added ('OK')	text/plain	etag:%2214ffb-37a9c6f2f7540-gzip%22	http://www.ietf.org/rfc/rfc3023.txt	C:/Users/planet/Desktop/PERSONAL/CV/www.ietf.org/rfc/rfc3023.txt	(from http://www.w3.org/TR/xhtml1/)
15:34:37	6800/6800	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2003%20Mar%202018%2020:34:36%20GMT	http://www.w3.org/TR/MathML2/dtd/xhtml-math11-f.dtd	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/MathML2/dtd/xhtml-math11-f.167.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:37	266/266	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:37%20GMT	http://www.w3.org/TR/2002/NOTE-xhtml-media-types-20020801	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2002/NOTE-xhtml-media-types-20020801.168.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:37	247/247	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:37%20GMT	http://www.w3.org/TR/xhtml-media-types	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml-media-types.169.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:37	30657/30657	---M-Z	200	added ('OK')	text/html	etag:%2277c1-55a8dc9cb8480-gzip%22	http://www.w3.org/TR/2002/NOTE-xhtml-media-types-20020801/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2002/NOTE-xhtml-media-types-20020801/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:38	268/268	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:38%20GMT	http://www.w3.org/TR/2001/REC-xhtml-modularization-20010410	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2001/REC-xhtml-modularization-20010410.16a.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:38	43296/43296	---M-Z	200	added ('OK')	text/html	etag:%22a920-55a8df82adb00-gzip%22	http://www.w3.org/TR/xhtml-media-types/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml-media-types/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:38	25387/25387	---M-Z	200	added ('OK')	text/html	etag:%22632b-55a8dc543d980-gzip%22	http://www.w3.org/TR/2001/REC-xhtml-modularization-20010410/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2001/REC-xhtml-modularization-20010410/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:39	196407/196407	---M-Z	200	added ('OK')	text/html	etag:%222ff37-55a8dc060a100;5289de2f16280-gzip%22	http://www.w3.org/TR/2000/REC-xml-20001006	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2000/REC-xml-20001006.html	(from http://www.w3.org/TR/xhtml1/)
15:34:40	257/257	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:39%20GMT	http://www.w3.org/TR/1999/REC-xml-names-19990114	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1999/REC-xml-names-19990114.16c.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:40	48008/48008	---M-Z	200	added ('OK')	text/html	etag:%22bb88-55a8e7d900680-gzip%22	http://www.w3.org/TR/1999/REC-xml-names-19990114/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/1999/REC-xml-names-19990114/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:40	76347/76347	---M-Z	200	added ('OK')	text/html	etag:%2212a3b-55a8dc412ac80;5288c15090b40-gzip%22	http://www.w3.org/TR/2001/REC-xml-c14n-20010315	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/2001/REC-xml-c14n-20010315.html	(from http://www.w3.org/TR/xhtml1/)
15:34:41	238/238	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2003%20Mar%202018%2020:34:40%20GMT	http://www.w3.org/TR/xml-c14n	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xml-c14n.16e.delayed	(from http://www.w3.org/TR/xhtml1/)
15:34:41	2929/2929	---M-Z	200	added ('OK')	text/html	date:Sat,%2003%20Mar%202018%2020:34:41%20GMT	http://www.w3.org/WAI/WCAG1AAA-Conformance	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/WAI/WCAG1AAA-Conformance.html	(from http://www.w3.org/TR/xhtml1/)
15:34:41	90669/90669	---M-Z	200	added ('OK')	text/html	etag:%221622d-55a8defe1e240;55cd45417d871-gzip%22	http://www.w3.org/TR/xml-c14n/	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xml-c14n/index.html	(from http://www.w3.org/TR/xhtml1/)
15:34:42	1598/1598	---M--	200	added ('OK')	image/png	etag:%2263e-418802c2efcc0%22	http://www.w3.org/WAI/wcag1AAA.png	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/WAI/wcag1AAA.png	(from http://www.w3.org/TR/xhtml1/)
15:34:43	2411/2411	---M-Z	200	added ('OK')	application/javascript	etag:%2296b-5647522b82d00-gzip%22	https://www.w3.org/scripts/TR/fixup.js	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/scripts/TR/fixup.js	(from http://www.w3.org/TR/xhtml1/)
15:34:43	5808/5808	---M-Z	200	added ('OK')	text/html	etag:%2216b0-5057b0ade2440;5288c15090b40-gzip%22	http://www.w3.org/2001/XMLSchema	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/2001/XMLSchema.html	(from http://www.w3.org/TR/xhtml-modularization/)
15:34:44	211/211	---M--	302	error ('FOUND')	text/html	date:Sat,%2003%20Mar%202018%2020:34:43%20GMT	http://purl.org/ontology/bibo/	C:/Users/planet/Desktop/PERSONAL/CV/purl.org/ontology/bibo/index.html	(from http://www.w3.org/TR/xhtml-modularization/)
15:34:44	2167/2167	---M-Z	200	added ('OK')	text/css	etag:%22877-48c86e8acfd00;50c0ee5523a00-gzip%22	http://www.w3.org/TR/xhtml-modularization/xhtml.css	C:/Users/planet/Desktop/PERSONAL/CV/www.w3.org/TR/xhtml-modularization/xhtml.css	(from http://www.w3.org/TR/xhtml-modularization/)
